ref_musee;nom_du_musee;regions;ville;annee;departements;date_appellation;payant;gratuit;total;note;commentaire
5918303;Musée Portuaire;NORD-PAS-DE-CALAIS;DUNKERQUE;2001;NORD;;25587;15869;41456;;
5927301;Musée du Dessin et de l'Estampe Originale;NORD-PAS-DE-CALAIS;GRAVELINES;2001;NORD;;1525;9178;10703;;
8519401;Musée de l'Abbaye de Sainte-Croix;PAYS DE LA LOIRE;LES SABLES D'OLONNE;2017;VENDEE;01/02/2003;7377;16330;23707;;
5935003;Musée d'Histoire Naturelle et de Géologie;NORD-PAS-DE-CALAIS;LILLE;2001;NORD;;50985;13587;64572;;
8514601;Musée du Nord de la Vendée;PAYS DE LA LOIRE;MONTAIGU;2017;VENDEE;01/02/2003;;;;F;
5955501;Musée du Verre;NORD-PAS-DE-CALAIS;SARS-POTERIES;2001;NORD;;10451;0;10451;;
0401901;Musée de la vallée;PROVENCE-ALPES-CÔTE D'AZUR;BARCELONNETTE;2017;ALPES DE HAUTE PROVENCE;01/02/2003;8589;2255;10844;;
6204102;Musée des Beaux-Arts;NORD-PAS-DE-CALAIS;ARRAS;2001;PAS-DE-CALAIS;;20941;9692;30633;;
0408801;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;FORCALQUIER;2017;ALPES DE HAUTE PROVENCE;01/02/2003;0;1997;1997;;
6216001;Château musée;NORD-PAS-DE-CALAIS;BOULOGNE-SUR-MER;2001;PAS-DE-CALAIS;;21679;0;21679;;
0413501;Musée de la Faïence;PROVENCE-ALPES-CÔTE D'AZUR;MOUSTIERS-SAINTE-MARIE;2017;ALPES DE HAUTE PROVENCE;01/02/2003;6539;1738;8277;;
6231801;Musée Quentovic;NORD-PAS-DE-CALAIS;ETAPLES-SUR-MER;2001;PAS-DE-CALAIS;;1412;745;2157;;
0600401;Musée Picasso;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2017;ALPES-MARITIMES;01/02/2003;84208;38980;123188;;
6241301;Musée d'Histoire et d'Archéologie;NORD-PAS-DE-CALAIS;HARNES;2001;PAS-DE-CALAIS;;0;1137;1137;;
0601801;Musée Fernand Léger;PROVENCE-ALPES-CÔTE D'AZUR;BIOT;2017;ALPES-MARITIMES;06/01/2002;13267;15427;28694;;
6282601;Musée Municipal;NORD-PAS-DE-CALAIS;LE TOUQUET-PARIS-PLAGE;2001;PAS-DE-CALAIS;;6254;6008;12262;;
0602701;Musée-Château de Cagnes;PROVENCE-ALPES-CÔTE D'AZUR;CAGNES-SUR-MER;2017;ALPES-MARITIMES;01/02/2003;13031;7317;20348;;
6276701;Musée Municipal Bruno Danvin;NORD-PAS-DE-CALAIS;SAINT-POL-SUR-TERNOISE;2001;PAS-DE-CALAIS;;0;2338;2338;;
0602901;Musée de la Castre;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;2017;ALPES-MARITIMES;01/02/2003;14172;15632;29804;;
6277301;Musée Jean-Charles Cazin;NORD-PAS-DE-CALAIS;SAMER;2001;PAS-DE-CALAIS;;0;600;600;;
0606901;Villa-Musée Jean-Honoré Fragonard;PROVENCE-ALPES-CÔTE D'AZUR;GRASSE;2017;ALPES-MARITIMES;01/02/2003;0;1901;1901;;
1404701;Musée Baron Gérard;BASSE-NORMANDIE;BAYEUX;2001;CALVADOS;;40331;0;40331;;
0606903;Musée International de la Parfumerie;PROVENCE-ALPES-CÔTE D'AZUR;GRASSE;2017;ALPES-MARITIMES;01/02/2003;75236;45262;120498;;
1411803;Musée d'Initiation à la Nature;BASSE-NORMANDIE;CAEN;2001;CALVADOS;;0;12100;12100;;
0608305;Musée des Beaux-Arts;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2017;ALPES-MARITIMES;01/02/2003;0;3734;3734;;
1475401;Musée paléontologique;BASSE-NORMANDIE;VILLERS-SUR-MER;2001;CALVADOS;;0;13900;13900;;
0608806;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2017;ALPES-MARITIMES;01/02/2003;1522;4027;5549;;
5002501;Musée Municipal d'Avranches;BASSE-NORMANDIE;AVRANCHES;2001;MANCHE;;5500;0;5500;;
0608810;Musée Archéologique - Site de Terra Amata;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2017;ALPES-MARITIMES;01/02/2003;4206;14544;18750;;
5002901;Musée de la Pomme et de la Poire;BASSE-NORMANDIE;BARENTON;2001;MANCHE;;3278;0;3278;;
0608817;Musée National du Sport;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2017;ALPES-MARITIMES;16/12/2003;31205;25763;56968;;
5012902;Musée Thomas Henry;BASSE-NORMANDIE;CHERBOURG-EN-COTENTIN;2001;MANCHE;;631;4597;5228;;
1300103;Musée des Tapisseries;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2017;BOUCHES DU RHONE;01/02/2003;2687;15449;18136;;
5012903;Musée de la Libération;BASSE-NORMANDIE;CHERBOURG-EN-COTENTIN;2001;MANCHE;;5956;5748;11704;;
1300106;Musée Paul Arbaud;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2017;BOUCHES DU RHONE;01/02/2003;;;;F;
5021801;Musée Richard Anacréon;BASSE-NORMANDIE;GRANVILLE;2001;MANCHE;;3637;1338;4975;;
1300402;Musée Camarguais;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2017;BOUCHES DU RHONE;01/02/2003;15727;5444;21171;;
5061501;Musée Régional du Cidre et du Calvados;BASSE-NORMANDIE;VALOGNES;2001;MANCHE;;9083;0;9083;;
1304701;Musée Archéologique d'Istres René Beaucaire;PROVENCE-ALPES-CÔTE D'AZUR;ISTRES;2017;BOUCHES DU RHONE;01/02/2003;;;;F;
5063901;Musée de la Poeslerie;BASSE-NORMANDIE;VILLEDIEU-LES-POELES-ROUFFIGNY;2001;MANCHE;;8514;0;8514;;
1305506;Cabinet des Monnaies et Médailles de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;;;;F;
6116901;Musée du Château de Flers;BASSE-NORMANDIE;FLERS;2001;ORNE;;3368;2380;5748;;
1305504;Musée des Docks Romains;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;0;13771;13771;;
2705601;Musée Municipal;HAUTE-NORMANDIE;BERNAY;2001;EURE;;6066;0;6066;;
1305507;Musée d'Archéologie Méditerranéenne;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;40401;60031;100432;;"1305507 ; 1305508"
2701601;Musée Municipal Nicolas Poussin;HAUTE-NORMANDIE;LES ANDELYS;2001;EURE;;1203;0;1203;;
1320691;Musée d'Art Contemporain - Galeries Contemporaines;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;12188;35248;47436;;
7625902;Musée des Arts & de l'Enfance;HAUTE-NORMANDIE;FECAMP;2001;SEINE-MARITIME;;1272;3973;5245;;
1320601;Musée Cantini;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;18493;21710;40203;;
7641201;Musée des Traditions et Arts Normands;HAUTE-NORMANDIE;MARTAINVILLE-EPREVILLE;2001;SEINE-MARITIME;;9462;8369;17831;;
1320101;Musée Grobet-Labadié;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;0;1485;1485;;
7645201;Musée des Sapeurs-Pompiers de France;HAUTE-NORMANDIE;MONTVILLE;2001;SEINE-MARITIME;;6975;2519;9494;;
1320201;Musée des Civilisations de l'Europe et de la Méditerranée - MuCem;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;06/01/2002;234883;214026;448909;;
4401501;Musée de la Fève, Crèches et Traditions Populaires;PAYS DE LA LOIRE;BLAIN;2001;LOIRE-ATLANTIQUE;;3294;1057;4351;;
8301901;Musée des Arts et d’Histoire;PROVENCE-ALPES-CÔTE D'AZUR;BORMES-LES-MIMOSAS;2017;VAR;01/02/2003;0;5041;5041;;
4417701;Musée du Vignoble Nantais;PAYS DE LA LOIRE;LE PALLET;2001;LOIRE-ATLANTIQUE;;4015;613;4628;;
8302301;Musée du Pays Brignolais;PROVENCE-ALPES-CÔTE D'AZUR;BRIGNOLES;2017;VAR;01/02/2003;3741;1931;5672;;
4417601;Maison de l'Eclusier /Parc Naturel Régional de Brière;PAYS DE LA LOIRE;SAINT-MALO DE GUERSAC;2001;LOIRE-ATLANTIQUE;;6908;0;6908;;"4416801 ; 4417501 ; 4417601"
8305001;Musée des Beaux-Arts;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2017;VAR;01/02/2003;0;1159;1159;;
4900702;Musée Pincé;PAYS DE LA LOIRE;ANGERS;2001;MAINE-ET-LOIRE;;5417;8760;14177;;
8305004;Musée de l'Artillerie;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2017;VAR;05/07/2006;0;13546;13546;;
4900703;Musée Jean Lurcat et de la Tapisserie Contemporaine;PAYS DE LA LOIRE;ANGERS;2001;MAINE-ET-LOIRE;;18119;42327;60446;;
8306901;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;HYERES;2017;VAR;01/02/2003;;;;F;
4902101;Musée Joseph Denais;PAYS DE LA LOIRE;BEAUFORT-EN-VALLEE;2001;MAINE-ET-LOIRE;;1299;2130;3429;;
8313201;Musée du Vêtement Provençal (Jean Aicard);PROVENCE-ALPES-CÔTE D'AZUR;SOLLIES-VILLE;2017;VAR;01/02/2003;0;5952;5952;;
4909904;Musée du Textile;PAYS DE LA LOIRE;CHOLET;2001;MAINE-ET-LOIRE;;5192;5963;11155;;
8400701;Muséum d'Histoire Naturelle Esprit Requien;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2017;VAUCLUSE;06/01/2002;0;15055;15055;;
5300301;Musée des Tisserands Mayennais;PAYS DE LA LOIRE;AMBRIERES-LES-VALLEES;2001;MAYENNE;;976;125;1101;;
8407201;Musée Municipal Camille Pautet;PROVENCE-ALPES-CÔTE D'AZUR;MAZAN;2017;VAUCLUSE;01/02/2003;;;;F;
5313001;Musée du Vieux Château;PAYS DE LA LOIRE;LAVAL;2001;MAYENNE;;4715;5307;10022;;
0304801;Musée Charles-Louis Philippe;AUVERGNE-RHONE-ALPES;CERILLY;2018;ALLIER;01/02/2003;97;71;168;;
5313002;Musée des Sciences - CCSTI;PAYS DE LA LOIRE;LAVAL;2001;MAYENNE;;2710;13069;15779;;
0716801;Cité de Préhistoire;AUVERGNE-RHONE-ALPES;ORGNAC-L'AVEN;2018;ARDECHE;01/02/2003;149500;0;149500;;
5318801;Musée de l'Ardoise et de la Géologie;PAYS DE LA LOIRE;RENAZE;2001;MAYENNE;;3895;1500;5395;;
1516801;Ecomusée de Margeride-Haute-Auvergne;AUVERGNE-RHONE-ALPES;RUYNES-EN-MARGERIDE;2018;CANTAL;01/02/2003;5967;8342;14309;;
7218101;Musée de Tessé;PAYS DE LA LOIRE;LE MANS;2001;SARTHE;;14393;9789;24182;;
1518702;Musée d'art et d'histoire Alfred Douët;AUVERGNE-RHONE-ALPES;SAINT-FLOUR;2018;CANTAL;01/02/2003;1328;2749;4077;;
8510601;Musée des Traditions de l'Île;PAYS DE LA LOIRE;LA GUERINIERE;2001;VENDEE;;8586;138;8724;;
2614601;Château de Grignan;AUVERGNE-RHONE-ALPES;GRIGNAN;2018;DRÔME;01/02/2003;119785;23653;143438;;
0209301;Musée du Château de Blérancourt;PICARDIE;BLERANCOURT;2001;AISNE;;3839;2808;6647;;
4315701;Musée Crozatier;AUVERGNE-RHONE-ALPES;LE PUY-EN-VELAY;2018;HAUTE-LOIRE;01/02/2003;14172;7528;21700;;
0269101;Musée Entomologique;PICARDIE;SAINT-QUENTIN;2001;AISNE;;2129;9935;12064;;
7422501;Notre histoire, Musée de Rumilly;AUVERGNE-RHONE-ALPES;RUMILLY;2018;HAUTE-SAVOIE;01/02/2003;1548;662;2210;;
6047103;Musée Jean Calvin;PICARDIE;NOYON;2001;OISE;;2258;1261;3519;;
7428001;Musée des Vallées de Thônes;AUVERGNE-RHONE-ALPES;THONES;2018;HAUTE-SAVOIE;01/02/2003;804;1312;2116;;
8071601;Musée Départemental de l'Abbaye de Saint-Riquier;PICARDIE;ABBEVILLE;2001;SOMME;;0;24731;24731;;
3805301;Musée de Bourgoin-Jallieu;AUVERGNE-RHONE-ALPES;BOURGOIN-JALLIEU;2018;ISERE;01/02/2003;4695;5234;9929;;
7932901;Musée Henri Barré;POITOU-CHARENTES;THOUARS;2001;DEUX-SEVRES;;372;859;1231;;
3815101;Musée Géo-Charles;AUVERGNE-RHONE-ALPES;ECHIROLLES;2018;ISERE;01/02/2003;;;;NC;
0401901;Musée de la vallée;PROVENCE-ALPES-CÔTE D'AZUR;BARCELONNETTE;2001;ALPES DE HAUTE PROVENCE;;14480;3600;18080;;
3818501;Musée Archéologique Grenoble Saint-Laurent;AUVERGNE-RHONE-ALPES;GRENOBLE;2018;ISERE;01/02/2003;0;47563;47563;;
0413501;Musée de la Faïence;PROVENCE-ALPES-CÔTE D'AZUR;MOUSTIERS-SAINTE-MARIE;2001;ALPES DE HAUTE PROVENCE;;13137;1974;15111;;
3818505;Musée de Grenoble;AUVERGNE-RHONE-ALPES;GRENOBLE;2018;ISERE;06/01/2002;77021;128092;205113;;
0415801;Musée départemental de préhistoire;PROVENCE-ALPES-CÔTE D'AZUR;QUINSON;2001;ALPES DE HAUTE PROVENCE;;112952;0;112952;;
3851601;Musée Hébert;AUVERGNE-RHONE-ALPES;LA TRONCHE;2018;ISERE;01/02/2003;1418;27952;29370;;
0600401;Musée Picasso;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2001;ALPES-MARITIMES;;147430;0;147430;;
3813001;Musée Hector Berlioz;AUVERGNE-RHONE-ALPES;LA-COTE-SAINT-ANDRE;2018;ISERE;01/02/2003;0;15158;15158;;
0602702;Musée Renoir;PROVENCE-ALPES-CÔTE D'AZUR;CAGNES-SUR-MER;2001;ALPES-MARITIMES;;38723;0;38723;;
6301001;Musée de la Dentelle;AUVERGNE-RHONE-ALPES;ARLANC;2018;PUY DE DÔME;01/02/2003;967;119;1086;;
0602901;Musée de la Castre;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;2001;ALPES-MARITIMES;;12367;6616;18983;;
6311305;Musée d'Art Roger-Quillot;AUVERGNE-RHONE-ALPES;CLERMONT-FERRAND;2018;PUY DE DÔME;01/02/2003;9993;18934;28927;;
0608811;Musée National Message Biblique Marc Chagall;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2001;ALPES-MARITIMES;;137072;50359;187431;;
6311303;Muséum d'Histoire Naturelle Henri-Lecoq;AUVERGNE-RHONE-ALPES;CLERMONT-FERRAND;2018;PUY DE DÔME;06/01/2002;4480;25135;29615;;
0615501;Musée Magnelli, Musée de la Céramique;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2001;ALPES-MARITIMES;;22857;7668;30525;;
6319501;Musée Départemental de la Céramique Gallo-Romaine;AUVERGNE-RHONE-ALPES;LEZOUX;2018;PUY DE DÔME;01/02/2003;7590;3871;11461;;
1300404;Muséon Arlaten;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2001;BOUCHES DU RHONE;;40961;0;40961;;
6324501;Musée Lapidaire;AUVERGNE-RHONE-ALPES;MOZAC;2018;PUY DE DÔME;01/02/2003;;;;F;
1300405;Musée Départemental de l'Arles Antique;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2001;BOUCHES DU RHONE;;81149;0;81149;;
6343001;Musée Municipal de la Coutellerie;AUVERGNE-RHONE-ALPES;THIERS;2018;PUY DE DÔME;01/02/2003;17247;3848;21095;;
1301104;Fondation Louis Jou;PROVENCE-ALPES-CÔTE D'AZUR;LES-BAUX-DE-PROVENCE;2001;BOUCHES DU RHONE;;1992;0;1992;;
6938701;Centre d'Histoire de la Résistance et de la Déportation;AUVERGNE-RHONE-ALPES;LYON;2018;RHÔNE;01/02/2003;21080;39843;60923;;
1305506;Cabinet des Monnaies et Médailles de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2001;BOUCHES DU RHONE;;;;;NC;
7306501;Musée des Beaux-Arts;AUVERGNE-RHONE-ALPES;CHAMBERY;2018;SAVOIE;06/01/2002;6171;22462;28633;;
1320402;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2001;BOUCHES DU RHONE;;25176;0;25176;;
7306503;Musée des Charmettes;AUVERGNE-RHONE-ALPES;CHAMBERY;2018;SAVOIE;06/01/2002;0;13806;13806;;
1309201;Musée Municipal Paul Lafran;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-CHAMAS;2001;BOUCHES DU RHONE;;0;2150;2150;;
7318101;Musée de l'Académie de La Val d'Isère;AUVERGNE-RHONE-ALPES;MOÛTIERS;2018;SAVOIE;01/02/2003;23;86;109;;
8305003;Musée des A.T.P. de Moyenne Provence;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2001;VAR;;10859;1703;12562;;
2100801;Musée Alésia - Centre d'Interprétation;BOURGOGNE-FRANCHE-COMTE;ALISE-SAINTE-REINE;2018;CÔTE D’OR;01/02/2003;13713;56209;69922;;
8305002;Musée de la Société d’Etudes Scientifiques et Achéologiques;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2001;VAR;;0;200;200;;
2142502;Musée des Beaux-Arts;BOURGOGNE-FRANCHE-COMTE;MONTBARD;2018;CÔTE D’OR;01/02/2003;0;150;150;;
8313703;Musée d'Art et d'Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;2001;VAR;;0;29669;29669;;
2142501;Musée Buffon;BOURGOGNE-FRANCHE-COMTE;MONTBARD;2018;CÔTE D’OR;01/02/2003;461;8942;9403;;
8403105;Musée Sobirats;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;2001;VAUCLUSE;;785;0;785;;
2160301;Musée Municipal;BOURGOGNE-FRANCHE-COMTE;SEMUR-EN-AUXOIS;2018;CÔTE D’OR;01/02/2003;1843;0;1843;;
8403502;Musée de l'Hôtel Dieu;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;2001;VAUCLUSE;;734;0;734;;
3933301;Musée du Jouet;BOURGOGNE-FRANCHE-COMTE;MOIRANS-EN-MONTAGNE;2018;JURA;01/02/2003;39240;12208;51448;;
8404201;Musée Marc Deydier;PROVENCE-ALPES-CÔTE D'AZUR;CUCURON;2001;VAUCLUSE;;0;3000;3000;;
3943401;Musée Municipal de Poligny;BOURGOGNE-FRANCHE-COMTE;POLIGNY;2018;JURA;01/02/2003;;;;F;
0138301;Musée Louis Jourdan;RHONE-ALPES;SAINT-PAUL-DE-VARAX;2001;AIN;;;;;F;
3950001;Musée des Salines;BOURGOGNE-FRANCHE-COMTE;SALINS-LES-BAINS;2018;JURA;01/02/2003;56650;5407;62057;;
0731601;Musée et Site Archéologiques;RHONE-ALPES;SOYONS;2001;ARDECHE;;16667;5644;22311;;
5808601;Musée de la Loire;BOURGOGNE-FRANCHE-COMTE;COSNE-SUR-LOIRE;2018;NIÈVRE;01/02/2003;2364;2609;4973;;
0732401;Musée du Rhône;RHONE-ALPES;TOURNON-SUR-RHÔNE;2001;ARDECHE;;7086;2059;9145;;
5819402;Musée de la Faïence et des Beaux-Arts;BOURGOGNE-FRANCHE-COMTE;NEVERS;2018;NIÈVRE;01/02/2003;6493;4399;10892;;
2621801;Musée d'Art Sacré;RHONE-ALPES;MOURS SAINT-EUSEBE;2001;DRÔME;;2922;0;2922;;
5822701;Musée du Grès de Puisaye;BOURGOGNE-FRANCHE-COMTE;SAINT-AMAND-EN-PUISAYE;2018;NIÈVRE;01/02/2003;2080;0;2080;;
7401001;Musée-château d'Annecy;RHONE-ALPES;ANNECY;2001;HAUTE-SAVOIE;;77568;73568;151136;;
7101403;Musée Lapidaire Saint-Nicolas;BOURGOGNE-FRANCHE-COMTE;AUTUN;2018;SAONE ET LOIRE;01/02/2003;0;500;500;;
7428001;Musée des Vallées de Thônes;RHONE-ALPES;THONES;2001;HAUTE-SAVOIE;;2598;365;2963;;
7104001;Musée de la Mine;BOURGOGNE-FRANCHE-COMTE;BLANZY;2018;SAONE ET LOIRE;01/02/2003;10257;1953;12210;;
3819101;Musée d'Huez et de l'Oisans;RHONE-ALPES;ALPE D'HUEZ;2001;ISERE;;3801;329;4130;;
7104701;Musée Saint-Nazaire;BOURGOGNE-FRANCHE-COMTE;BOURBON-LANCY;2018;SAONE ET LOIRE;01/02/2003;0;212;212;;
3801201;Musée Gallo-Romain;RHONE-ALPES;AOSTE;2001;ISERE;;3355;1814;5169;;
7126301;"L'Atelier d'un Journal"" de Louhans - Musée Municipal";BOURGOGNE-FRANCHE-COMTE;LOUHANS;2018;SAONE ET LOIRE;01/02/2003;2016;3583;5599;;
3818501;Musée Archéologique Grenoble Saint-Laurent;RHONE-ALPES;GRENOBLE;2001;ISERE;;5628;8332;13960;;
7127001;Musée des Ursulines;BOURGOGNE-FRANCHE-COMTE;MACON;2018;SAONE ET LOIRE;01/02/2003;2978;8399;11377;;"7127001 ; 7127002"
3818508;Musée de la Résistance de la Déportation de l'Isère;RHONE-ALPES;GRENOBLE;2001;ISERE;;3855;13687;17542;;
7127501;Musée de la Tour du Moulin;BOURGOGNE-FRANCHE-COMTE;MARCIGNY;2018;SAONE ET LOIRE;01/02/2003;1314;777;2091;;
3844203;Musée de la Grande Chartreuse;RHONE-ALPES;SAINT-PIERRE-DE-CHARTREUSE;2001;ISERE;;67558;0;67558;;
7134201;Musée Eucharistique du Hiéron;BOURGOGNE-FRANCHE-COMTE;PARAY-LE-MONIAL;2018;SAONE ET LOIRE;01/02/2003;4443;5891;10334;;
4214702;Musée de la Diana;RHONE-ALPES;MONTBRISON;2001;LOIRE;;11400;1088;12488;;
7137301;Musée du Terroir;BOURGOGNE-FRANCHE-COMTE;ROMENAY;2018;SAONE ET LOIRE;01/02/2003;2083;873;2956;;
4218401;Musée de la Maille;RHONE-ALPES;RIORGES;2001;LOIRE;;;;;F;
7154301;Hôtel Dieu - Musée Greuze;BOURGOGNE-FRANCHE-COMTE;TOURNUS;2018;SAONE ET LOIRE;01/02/2003;4848;2119;6967;;
4221801;Musée d'Art Moderne et Contemporain;RHONE-ALPES;SAINT-ETIENNE;2001;LOIRE;;37968;20161;58129;;
7156601;Maison du Blé et du Pain;BOURGOGNE-FRANCHE-COMTE;VERDUN-SUR-LE-DOUBS;2018;SAONE ET LOIRE;01/02/2003;2312;1433;3745;;
6938101;Musée d'Art Contemporain de Lyon;RHONE-ALPES;LYON;2001;RHÔNE;;116534;0;116534;;
8902401;Muséum - Maison de l'Eau;BOURGOGNE-FRANCHE-COMTE;AUXERRE;2018;YONNE;01/02/2003;0;17994;17994;;
6916801;Musée Henri Malartre;RHONE-ALPES;ROCHETAILLEE-SUR-SAONE;2001;RHÔNE;;28623;26203;54826;;
8938701;Musée Muncipal;BOURGOGNE-FRANCHE-COMTE;SENS;2018;YONNE;01/02/2003;6267;25109;31376;;
7306502;Musée Savoisien;RHONE-ALPES;CHAMBERY;2001;SAVOIE;;6343;12460;18803;;
8946401;Musée Villeneuvien;BOURGOGNE-FRANCHE-COMTE;VILLENEUVE-SUR-YONNE;2018;YONNE;01/02/2003;0;1237;1237;;
6702101;Musée de la Folie Marco;ALSACE;BARR;2002;BAS-RHIN;;3139;1148;4287;;
2903801;Ecomusée des Monts d'Arrée - Moulins de Kerouat;BRETAGNE;COMMANA;2018;FINISTERE;01/02/2003;12864;2339;15203;;
6748210;Musée Zoologique de Strasbourg;ALSACE;STRASBOURG;2002;BAS-RHIN;;27059;15087;42146;;
2903901;Musée de la Pêche;BRETAGNE;CONCARNEAU;2018;FINISTERE;01/02/2003;21695;16345;38040;;
6748205;Cabinet des Estampes et des Dessins;ALSACE;STRASBOURG;2002;BAS-RHIN;;0;260;260;;
2915101;Musée de Morlaix;BRETAGNE;MORLAIX;2018;FINISTERE;01/02/2003;7757;3131;10888;;
6755001;Musée de la Bataille du 6 Août 1870;ALSACE;WOERTH;2002;BAS-RHIN;;4408;405;4813;;
2923202;Musée Départemental Breton;BRETAGNE;QUIMPER;2018;FINISTERE;01/02/2003;22271;23159;45430;;
6822401;Musée des Beaux-Arts;ALSACE;MULHOUSE;2002;HAUT-RHIN;;0;8947;8947;;
3528802;Musée d'Histoire de la Ville de Saint-Malo;BRETAGNE;SAINT-MALO;2018;ILE ET VILAINE;01/02/2003;20387;11560;31947;;
6834301;Ecomusée d'Alsace;ALSACE;UNGERSHEIM;2002;HAUT-RHIN;;277887;35821;313708;;
3536003;Musée des Rochers-Sévigné;BRETAGNE;VITRE;2018;ILE ET VILAINE;01/02/2003;2496;503;2999;;
2406401;Musée Fernand Desmoulin;AQUITAINE;BRANTOME;2002;DORDOGNE;;12957;527;13484;;
3536002;Musée du Château de Vitré;BRETAGNE;VITRE;2018;ILE ET VILAINE;01/02/2003;17597;4321;21918;;
2417204;Musée National de la Préhistoire;AQUITAINE;LES EYZIES-DE-TAYAC;2002;DORDOGNE;06/01/2002;46286;32661;78947;;
5602301;Ecomusée de Saint-Dégan;BRETAGNE;BREC'H;2018;MORBIHAN;01/02/2003;8548;2740;11288;;
3306305;Muséum d'Histoire Naturelle de Bordeaux;AQUITAINE;BORDEAUX;2002;GIRONDE;;6296;31176;37472;;
5606901;Ecomusée de l'Île de Groix;BRETAGNE;ILE DE GROIX;2018;MORBIHAN;01/02/2003;3553;1277;4830;;
3306306;Musée des Arts Décoratifs;AQUITAINE;BORDEAUX;2002;GIRONDE;;11421;27269;38690;;
5605701;Musée du Faouët;BRETAGNE;LE FAOUET;2018;MORBIHAN;14/11/2011;17299;4087;21386;;
3324302;Musée Historique ou du Vieux Libourne (Robin);AQUITAINE;LIBOURNE;2002;GIRONDE;;;;;F;
5618101;Musée National de la Marine;BRETAGNE;PORT-LOUIS;2018;MORBIHAN;01/02/2003;39896;31547;71443;;
3354701;Musée Municipal;AQUITAINE;VILLANDRAUT;2002;GIRONDE;;;;;F;
2808503;Musée des Beaux-Arts;CENTRE-VAL DE LOIRE;CHARTRES;2018;EURE ET LOIR;01/02/2003;0;22047;22047;;
4028701;Musée Municipal du Lac;AQUITAINE;SANGUINET;2002;LANDES;;2864;88;2952;;
2819601;Musée Marcel Proust;CENTRE-VAL DE LOIRE;ILLIERS-COMBRAY;2018;EURE ET LOIR;01/02/2003;3693;348;4041;;
4715701;Musée Municipal Albert Marzelles;AQUITAINE;MARMANDE;2002;LOT ET GARONNE;;0;10341;10341;;
2828001;Musée de l'Histoire du Perche;CENTRE-VAL DE LOIRE;NOGENT-LE-ROTROU;2018;EURE ET LOIR;01/02/2003;5738;7092;12830;;
4719501;Musée du Château Henri IV;AQUITAINE;NERAC;2002;LOT ET GARONNE;;16769;3692;20461;;
3608801;Musée de l'Hospice Saint-Roch;CENTRE-VAL DE LOIRE;ISSOUDUN;2018;INDRE;02/05/2002;0;22327;22327;;
6444504;Musée Béarnais;AQUITAINE;PAU;2002;PYRÉNÉES ATLANTIQUES;;;;;F;
3711501;"""Maison Musée"" René Descartes";CENTRE-VAL DE LOIRE;DESCARTES;2018;INDRE ET LOIRE;01/02/2003;1136;573;1709;;
0319001;Musée Anne de Beaujeu;AUVERGNE;MOULINS;2002;ALLIER;;4641;2287;6928;;
3726103;Musée de l'Hôtel Goüin;CENTRE-VAL DE LOIRE;TOURS;2018;INDRE ET LOIRE;01/02/2003;;;;F;
